Header
rate=30
frames=647
duration=21.5667
type=degree
Body
Time,Frame,RE,RS,LE,LS,NV,NH,HD,RK,RH,LK,LH,TV,TH,TO,SD
5.2,156,79.2739,-27.0727,79.4284,-28.15,3.41509e-006,-11.3701,23.8214,-72.9474,28.7045,-72.0878,30.9136,-65.0,-40.0306,-0.00229494,0.0
5.23333,157,79.2839,-27.1036,79.4389,-28.1831,3.41509e-006,-12.1056,25.2689,-72.9371,28.6795,-72.078,30.8874,-65.0,-40.068,-0.00229494,0.0
5.26667,158,79.2946,-27.1362,79.4499,-28.2179,3.41509e-006,-12.8726,26.7434,-72.9258,28.6531,-72.0673,30.8598,-65.0,-40.1195,-0.00229494,0.0
5.3,159,79.3054,-27.17,79.4613,-28.2539,3.41509e-006,-13.6698,28.2381,-72.9144,28.6258,-72.0562,30.831,-65.0,-40.1847,-0.00229494,0.0
5.33333,160,79.3169,-27.2053,79.4731,-28.2915,3.41509e-006,-14.4956,29.7459,-72.9028,28.5975,-72.0446,30.801,-65.0,-40.2629,-0.00229494,0.0
5.36667,161,79.3285,-27.2417,79.4853,-28.3303,3.41509e-006,-15.3484,31.2599,-72.8904,28.568,-72.0325,30.77,-65.0,-40.3537,-0.00229494,0.0
5.4,162,79.3408,-27.2794,79.4979,-28.3705,3.41509e-006,-16.2269,32.7732,-72.8775,28.5376,-72.0201,30.7381,-65.0,-40.4565,-0.00229494,0.0
5.43333,163,79.3532,-27.3181,79.5108,-28.4117,3.41509e-006,-17.1294,34.2789,-72.8643,28.5063,-72.0071,30.7049,-65.0,-40.571,-0.00229494,0.0
5.46667,164,79.3657,-27.3578,79.524,-28.4542,3.41509e-006,-18.0545,35.77,-72.8506,28.4741,-71.9938,30.6709,-65.0,-40.6966,-0.00229494,0.0
5.5,165,79.3787,-27.3985,79.5375,-28.4975,3.41509e-006,-19.0007,37.2396,-72.8367,28.441,-71.9802,30.6361,-65.0,-40.8327,-0.00229494,0.0
5.53333,166,79.3922,-27.4402,79.5512,-28.5419,3.41509e-006,-19.9665,38.6807,-72.8224,28.4072,-71.966,30.6004,-65.0,-40.9789,-0.00229494,0.0
5.56667,167,79.4055,-27.4825,79.5652,-28.5871,3.41509e-006,-20.9504,40.0864,-72.8076,28.3727,-71.9519,30.564,-65.0,-41.1346,-0.00229494,0.0
5.6,168,79.4193,-27.5258,79.5795,-28.6331,3.41509e-006,-21.9508,41.4497,-72.7928,28.3375,-71.9374,30.527,-65.0,-41.2994,-0.00229494,0.0
5.63333,169,79.4331,-27.5697,79.5939,-28.6799,3.41509e-006,-22.9663,42.7638,-72.7774,28.3017,-71.9225,30.4892,-65.0,-41.4728,-0.00229494,0.0
5.66667,170,79.4471,-27.614,79.6085,-28.7274,3.41509e-006,-23.9954,44.0217,-72.7621,28.2654,-71.9075,30.4511,-65.0,-41.6542,-0.00229494,0.0
5.7,171,79.4612,-27.6591,79.6231,-28.7754,3.41509e-006,-25.0365,45.2164,-72.7463,28.2286,-71.892,30.4121,-65.0,-41.8432,-0.00229494,0.0
5.73333,172,79.4754,-27.7046,79.6379,-28.8239,3.41509e-006,-26.0882,46.3411,-72.7302,28.1911,-71.8764,30.3728,-65.0,-42.0392,-0.00229494,0.0
5.76667,173,79.4897,-27.7505,79.6529,-28.8728,3.41509e-006,-27.1489,47.3887,-72.7139,28.1535,-71.8606,30.3332,-65.0,-42.2418,-0.00229494,0.0
5.8,174,79.5041,-27.7968,79.6678,-28.9222,3.41509e-006,-28.2172,48.3523,-72.6978,28.1156,-71.8447,30.2931,-65.0,-42.4504,-0.00229494,0.0
5.83333,175,79.5186,-27.8433,79.6829,-28.9718,3.41509e-006,-29.2915,49.2251,-72.6813,28.0774,-71.8286,30.2527,-65.0,-42.6646,-0.00229494,0.0
5.86667,176,79.5332,-27.8902,79.6979,-29.0216,3.41509e-006,-30.3704,50.0,-72.6645,28.0389,-71.8123,30.2122,-65.0,-42.8838,-0.00229494,0.0
5.9,177,79.5476,-27.9371,79.713,-29.0717,3.41509e-006,-31.4524,50.7156,-72.6478,28.0003,-71.796,30.1714,-65.0,-43.1075,-0.00229494,0.0
5.93333,178,79.5619,-27.9839,79.728,-29.1217,3.41509e-006,-32.5358,51.415,-72.6312,27.9615,-71.7796,30.1306,-65.0,-43.3353,-0.00229494,0.0
5.96667,179,79.5765,-28.031,79.7429,-29.1718,3.41509e-006,-33.6194,52.0981,-72.6143,27.9226,-71.7629,30.0896,-65.0,-43.5665,-0.00229494,0.0
6.0,180,79.5906,-28.0778,79.7579,-29.2218,3.41509e-006,-34.7014,52.7648,-72.5973,27.8838,-71.7468,30.0489,-65.0,-43.8008,-0.00229494,0.0
6.03333,181,79.605,-28.1247,79.7727,-29.2717,3.41509e-006,-35.7805,53.4149,-72.5804,27.8451,-71.7303,29.9958,-65.0,-44.0377,-0.00229494,0.0
6.06667,182,79.619,-28.157,79.7875,-29.3213,3.41509e-006,-36.8551,54.0484,-72.5634,27.8062,-71.7136,29.9549,-65.0,-44.2765,-0.00229494,0.0
6.1,183,79.6331,-28.2033,79.8021,-29.3708,3.41509e-006,-37.9237,54.6653,-72.5464,27.7677,-71.6972,29.9143,-65.0,-44.5168,-0.00229494,0.0
6.13333,184,79.6469,-28.2493,79.8165,-29.4198,3.41509e-006,-38.9849,55.2653,-72.5298,27.7296,-71.6805,29.8739,-65.0,-44.7582,-0.00229494,0.0
6.16667,185,79.6608,-28.295,79.8308,-29.4684,3.41509e-006,-40.0371,55.8484,-72.5131,27.6916,-71.6646,29.834,-65.0,-45.0,-0.00229494,0.0
6.2,186,79.6742,-28.34,79.8449,-29.5165,3.41509e-006,-41.0788,56.4145,-72.4962,27.6537,-71.6484,29.7943,-65.0,-45.2419,-0.00229494,0.0
6.23333,187,79.6875,-28.3846,79.8588,-29.5641,3.41509e-006,-42.1085,56.9635,-72.4798,27.6165,-71.6322,29.767,-65.0,-45.4832,-0.00229494,0.0
6.26667,188,79.7006,-28.4286,79.8724,-29.611,3.41509e-006,-43.1247,57.4953,-72.4638,27.5798,-71.6163,29.7282,-65.0,-45.7236,-0.00229494,0.0
6.3,189,79.7135,-28.472,79.8859,-29.6573,3.41509e-006,-44.1259,58.0098,-72.4476,27.5433,-71.6003,29.6898,-65.0,-45.9624,-0.00229494,0.0
6.33333,190,79.7261,-28.5146,79.899,-29.7027,3.41509e-006,-45.1107,58.5069,-72.4318,27.5077,-71.585,29.6521,-65.0,-46.1992,-0.00229494,0.0
6.36667,191,79.7385,-28.5564,79.9119,-29.7473,3.41509e-006,-46.0774,58.9865,-72.4162,27.4726,-71.5698,29.6151,-65.0,-46.4335,-0.00229494,0.0
6.4,192,79.7505,-28.5974,79.9245,-29.791,3.41509e-006,-47.0247,59.4484,-72.4008,27.4381,-71.5549,29.5789,-65.0,-46.6648,-0.00229494,0.0
6.43333,193,79.7625,-28.6376,79.9368,-29.8339,3.41509e-006,-47.9509,59.8927,-72.3858,27.4043,-71.5401,29.5431,-65.0,-46.8925,-0.00229494,0.0
6.46667,194,79.7739,-28.6767,79.9487,-29.8755,3.41509e-006,-48.8546,60.3192,-72.3708,27.3712,-71.5257,29.5084,-65.0,-47.1163,-0.00229494,0.0
6.5,195,79.7849,-28.7146,79.9603,-29.9161,3.41509e-006,-49.7343,60.7278,-72.3563,27.3391,-71.5117,29.4747,-65.0,-47.3355,-0.00229494,0.0
6.53333,196,79.7956,-28.7516,79.9715,-29.9554,3.41509e-006,-50.5885,61.1184,-72.3426,27.3079,-71.498,29.4416,-65.0,-47.5496,-0.00229494,0.0
6.56667,197,79.8062,-28.7874,79.9824,-29.9936,3.41509e-006,-51.4157,61.491,-72.3289,27.2778,-71.4848,29.4098,-65.0,-47.7582,-0.00229494,0.0
6.6,198,79.816,-28.8218,79.9929,-30.0305,3.41509e-006,-52.2144,61.8453,-72.3157,27.2484,-71.4718,29.3789,-65.0,-47.9608,-0.00229494,0.0
6.63333,199,79.8256,-28.855,80.0028,-30.0658,3.41509e-006,-52.983,62.1813,-72.3033,27.2205,-71.4594,29.3492,-65.0,-48.1569,-0.00229494,0.0
6.66667,200,79.8347,-28.8869,80.0124,-30.0998,3.41509e-006,-53.7201,62.499,-72.2911,27.1934,-71.4476,29.3207,-65.0,-48.3458,-0.00229494,0.0
6.7,201,79.8437,-28.9174,80.0215,-30.1322,3.41509e-006,-54.4242,62.7981,-72.2791,27.1674,-71.4359,29.2934,-65.0,-48.5273,-0.00229494,0.0
6.73333,202,79.852,-28.9463,80.0302,-30.163,3.41509e-006,-55.0938,63.0787,-72.268,27.1428,-71.4253,29.2675,-65.0,-48.7006,-0.00229494,0.0
6.76667,203,79.8596,-28.9736,80.0384,-30.1922,3.41509e-006,-55.7273,63.3406,-72.2578,27.1197,-71.415,29.2429,-65.0,-48.8655,-0.00229494,0.0
6.8,204,79.8671,-28.9994,80.0461,-30.2197,3.41509e-006,-56.3233,63.5837,-72.2478,27.0978,-71.4053,29.2198,-65.0,-49.0212,-0.00229494,0.0
6.83333,205,79.8738,-29.0233,80.0532,-30.2453,3.41509e-006,-56.8802,63.8079,-72.2386,27.0773,-71.3962,29.1982,-65.0,-49.1674,-0.00229494,0.0
6.86667,206,79.8802,-29.0456,80.0599,-30.2691,3.41509e-006,-57.3966,64.0132,-72.2299,27.0583,-71.3878,29.1782,-65.0,-49.3035,-0.00229494,0.0
6.9,207,79.8862,-29.0662,80.0659,-30.2909,3.41509e-006,-57.871,64.1993,-72.2218,27.0409,-71.38,29.1598,-65.0,-49.4291,-0.00229494,0.0
6.93333,208,79.8913,-29.0847,80.0715,-30.3107,3.41509e-006,-58.3018,64.3663,-72.2148,27.025,-71.373,29.143,-65.0,-49.5435,-0.00229494,0.0
6.96667,209,79.8962,-29.1014,80.0764,-30.3285,3.41509e-006,-58.6875,64.514,-72.2082,27.0106,-71.3667,29.128,-65.0,-49.6464,-0.00229494,0.0
7.0,210,79.9001,-29.1159,80.0807,-30.3441,3.41509e-006,-59.0267,64.6424,-72.2026,26.9983,-71.3611,29.1148,-65.0,-49.7372,-0.00229494,0.0
7.03333,211,79.9037,-29.1285,80.0844,-30.3575,3.41509e-006,-59.3178,64.7512,-72.1977,26.9875,-71.3563,29.1035,-65.0,-49.8154,-0.00229494,0.0
7.06667,212,79.9066,-29.1389,80.0875,-30.3686,3.41509e-006,-59.5594,64.8405,-72.1935,26.9786,-71.3525,29.0943,-65.0,-49.8805,-0.00229494,0.0
7.1,213,79.9091,-29.1473,80.0899,-30.3774,3.41509e-006,-59.7499,64.9102,-72.1902,26.9714,-71.3492,29.0867,-65.0,-49.9321,-0.00229494,0.0
7.13333,214,79.9108,-29.1532,80.0917,-30.3838,3.41509e-006,-59.8878,64.96,-72.1881,26.9665,-71.3469,29.0813,-65.0,-49.9695,-0.00229494,0.0
7.16667,215,79.9118,-29.1568,80.0928,-30.3876,3.41509e-006,-59.9717,64.99,-72.1867,26.9634,-71.3456,29.0781,-65.0,-49.9923,-0.00229494,0.0
7.2,216,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,65.0,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.23333,217,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,64.9363,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.26667,218,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,64.757,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.3,219,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,64.48,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.33333,220,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,64.123,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.36667,221,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,63.7037,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.4,222,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,63.24,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.43333,223,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,62.7496,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.46667,224,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,62.2504,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.5,225,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,61.76,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.53333,226,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,61.2963,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.56667,227,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,60.877,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.6,228,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,60.52,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.63333,229,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,60.243,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.66667,230,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,60.0637,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.7,231,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-60.0,60.0,-72.186,26.9622,-71.3449,29.0769,-65.0,-50.0,-0.00229494,0.0
7.73333,232,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.9902,60.1141,-72.186,26.9622,-71.3449,29.0769,-64.982,-50.0,-0.00229494,0.0
7.76667,233,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.961,60.4459,-72.186,26.9622,-71.3449,29.0769,-64.9291,-50.0,-0.00229494,0.0
7.8,234,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.9132,60.98,-72.186,26.9622,-71.3449,29.0769,-64.8427,-50.0,-0.00229494,0.0
7.83333,235,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.8471,61.7007,-72.186,26.9622,-71.3449,29.0769,-64.7242,-50.0,-0.00229494,0.0
7.86667,236,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.7633,62.5926,-72.186,26.9622,-71.3449,29.0769,-64.5749,-50.0,-0.00229494,0.0
7.9,237,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.6624,63.64,-72.186,26.9622,-71.3449,29.0769,-64.3963,-50.0,-0.00229494,0.0
7.93333,238,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.545,64.8274,-72.186,26.9622,-71.3449,29.0769,-64.1899,-50.0,-0.00229494,0.0
7.96667,239,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.4114,66.1393,-72.186,26.9622,-71.3449,29.0769,-63.957,-50.0,-0.00229494,0.0
8.0,240,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.2624,67.56,-72.186,26.9622,-71.3449,29.0769,-63.6991,-50.0,-0.00229494,0.0
8.03333,241,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-59.0984,69.0741,-72.186,26.9622,-71.3449,29.0769,-63.4175,-50.0,-0.00229494,0.0
8.06667,242,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-58.92,70.6659,-72.186,26.9622,-71.3449,29.0769,-63.1137,-50.0,-0.00229494,0.0
8.1,243,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-58.7277,72.32,-72.186,26.9622,-71.3449,29.0769,-62.7891,-50.0,-0.00229494,0.0
8.13333,244,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-58.522,74.0208,-72.186,26.9622,-71.3449,29.0769,-62.4451,-50.0,-0.00229494,0.0
8.16667,245,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-58.3036,75.7526,-72.186,26.9622,-71.3449,29.0769,-62.0831,-50.0,-0.00229494,0.0
8.2,246,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-58.0729,77.5,-72.186,26.9622,-71.3449,29.0769,-61.7045,-50.0,-0.00229494,0.0
8.23333,247,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-57.8304,79.2474,-72.186,26.9622,-71.3449,29.0769,-61.3108,-50.0,-0.00229494,0.0
8.26667,248,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-57.5768,80.9793,-72.186,26.9622,-71.3449,29.0769,-60.9034,-50.0,-0.00229494,0.0
8.3,249,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-57.3126,82.68,-72.186,26.9622,-71.3449,29.0769,-60.4836,-50.0,-0.00229494,0.0
8.33333,250,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-57.0382,84.3341,-72.186,26.9622,-71.3449,29.0769,-60.053,-50.0,-0.00229494,0.0
8.36667,251,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-56.7543,85.9259,-72.186,26.9622,-71.3449,29.0769,-59.6128,-50.0,-0.00229494,0.0
8.4,252,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-56.4614,87.44,-72.186,26.9622,-71.3449,29.0769,-59.1645,-50.0,-0.00229494,0.0
8.43333,253,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-56.16,88.8607,-72.186,26.9622,-71.3449,29.0769,-58.7096,-50.0,-0.00229494,0.0
8.46667,254,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-55.8507,90.1726,-72.186,26.9622,-71.3449,29.0769,-58.2495,-50.0,-0.00229494,0.0
8.5,255,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-55.5339,91.36,-72.186,26.9622,-71.3449,29.0769,-57.7854,-50.0,-0.00229494,0.0
8.53333,256,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-55.2104,92.4074,-72.186,26.9622,-71.3449,29.0769,-57.319,-50.0,-0.00229494,0.0
8.56667,257,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-54.8805,93.2993,-72.186,26.9622,-71.3449,29.0769,-56.8516,-50.0,-0.00229494,0.0
8.6,258,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-54.5448,94.02,-72.186,26.9622,-71.3449,29.0769,-56.3845,-50.0,-0.00229494,0.0
8.63333,259,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-54.2039,94.5541,-72.186,26.9622,-71.3449,29.0769,-55.9193,-50.0,-0.00229494,0.0
8.66667,260,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-53.8583,94.8859,-72.186,26.9622,-71.3449,29.0769,-55.4573,-50.0,-0.00229494,0.0
8.7,261,79.912,-29.158,80.0931,-30.3889,3.41509e-006,-53.5086,95.0,-72.186,26.9622,-71.3449,29.0769,-55.0,-50.0,-0.00229494,0.0
8.73333,262,79.8987,-29.1616,80.0798,-30.3928,3.41509e-006,-53.1553,94.5562,-72.1655,26.947,-71.3244,29.0605,-54.511,-49.9392,-0.00229494,0.0
8.76667,263,79.8594,-29.1716,80.0412,-30.404,3.41509e-006,-52.7989,93.2733,-72.1054,26.9026,-71.2645,29.0132,-53.9579,-49.7603,-0.00229494,0.0
8.8,264,79.7971,-29.1878,79.9797,-30.422,3.41509e-006,-52.44,91.2243,-72.0098,26.8319,-71.1689,28.9376,-53.3478,-49.4684,-0.00229494,0.0
8.83333,265,79.7135,-29.2093,79.897,-30.4456,3.41509e-006,-52.0791,88.4822,-71.8819,26.7372,-71.0411,28.8362,-52.688,-49.0688,-0.00229494,0.0
8.86667,266,79.6105,-29.2353,79.7954,-30.4744,3.41509e-006,-51.7167,85.12,-71.724,26.6208,-70.8835,28.7116,-51.9854,-48.5667,-0.00229494,0.0
8.9,267,79.4905,-29.2653,79.6768,-30.5075,3.41509e-006,-51.3535,81.2105,-71.5404,26.4851,-70.7002,28.5665,-51.2474,-47.9672,-0.00229494,0.0
8.93333,268,79.3556,-29.2985,79.5435,-30.5442,3.41509e-006,-50.9899,76.8268,-71.3336,26.3326,-70.4937,28.4033,-50.4811,-47.2756,-0.00229494,0.0
8.96667,269,79.2076,-29.3341,79.3974,-30.5837,3.41509e-006,-50.6265,72.0419,-71.1071,26.1656,-70.2675,28.2247,-49.6936,-46.4971,-0.00229494,0.0
9.0,270,79.0487,-29.3716,79.2407,-30.6254,3.41509e-006,-50.2638,66.9286,-70.8639,25.9864,-70.0249,28.0332,-48.892,-45.6368,-0.00229494,0.0
9.03333,271,78.8813,-29.4104,79.0753,-30.6683,3.41509e-006,-49.9023,61.5599,-70.6081,25.7981,-69.769,27.8316,-48.0836,-44.7,-0.00229494,0.0
9.06667,272,78.7076,-29.4498,78.9035,-30.7119,3.41509e-006,-49.5427,56.0089,-70.3419,25.6023,-69.5034,27.6223,-47.2755,-43.6919,-0.00229494,0.0
9.1,273,78.5295,-29.4891,78.7276,-30.7557,3.41509e-006,-49.1854,50.3484,-70.0696,25.4024,-69.2313,27.4082,-46.4748,-42.6176,-0.00229494,0.0
9.13333,274,78.3493,-29.5278,78.5497,-30.7988,3.41509e-006,-48.831,44.6515,-69.7939,25.2002,-68.9561,27.1919,-45.6888,-41.4824,-0.00229494,0.0
9.16667,275,78.1695,-29.5656,78.3722,-30.8409,3.41509e-006,-48.48,38.991,-69.5191,24.9986,-68.6815,26.9645,-44.9245,-40.2915,-0.00229494,0.0
9.2,276,77.9925,-29.6021,78.1972,-30.8814,3.41509e-006,-48.133,33.44,-69.2479,24.8001,-68.4109,26.7523,-44.1891,-39.05,-0.00229494,0.0
9.23333,277,77.8203,-29.6365,78.0273,-30.9199,3.41509e-006,-47.7905,28.0713,-68.9848,24.6075,-68.148,26.5579,-43.4898,-37.7632,-0.00229494,0.0
9.26667,278,77.6559,-29.6687,77.8647,-30.9558,3.41509e-006,-47.453,22.9581,-68.7333,24.4237,-67.8965,26.3609,-42.8337,-36.4363,-0.00229494,0.0
9.3,279,77.5011,-29.6981,77.7119,-30.9888,3.41509e-006,-47.1211,18.1731,-68.4968,24.2509,-67.6602,26.1761,-42.228,-35.0744,-0.00229494,0.0
9.33333,280,77.3589,-29.7247,77.5714,-31.0185,3.41509e-006,-46.7954,13.7894,-68.2792,24.0922,-67.4429,26.0062,-41.6798,-33.6828,-0.00229494,0.0
9.36667,281,77.2319,-29.7481,77.4457,-31.0447,3.41509e-006,-46.4763,9.88,-68.0846,23.9502,-67.2484,25.8542,-41.1964,-32.2667,-0.00229494,0.0
9.4,282,77.1219,-29.7678,77.3373,-31.0668,3.41509e-006,-46.1645,6.51777,-67.9166,23.8278,-67.0806,25.7232,-40.7847,-30.8312,-0.00229494,0.0
9.43333,283,77.0323,-29.7837,77.2486,-31.0847,3.41509e-006,-45.8604,3.77569,-67.7791,23.7278,-66.9434,25.6162,-40.4521,-29.3816,-0.00229494,0.0
9.46667,284,76.965,-29.7954,77.1822,-31.0979,3.41509e-006,-45.5646,1.72673,-67.6762,23.6527,-66.8407,25.5361,-40.2057,-27.9231,-0.00229494,0.0
9.5,285,76.9229,-29.8028,77.1406,-31.1061,3.41509e-006,-45.2776,0.443853,-67.6118,23.6058,-66.7762,25.4858,-40.0526,-26.4608,-0.00229494,0.0
9.53333,286,76.9085,-29.8054,77.1262,-31.109,3.41509e-006,-45.0,1.02453e-005,-67.5895,23.5898,-66.7537,25.4684,-40.0,-25.0,-0.00229494,0.0
9.56667,287,76.9085,-29.8054,77.1262,-31.109,0.356734,-45.4541,1.01927,-67.5895,23.5898,-66.7537,25.4684,-40.0,-23.418,-0.00229494,0.0
9.6,288,76.9085,-29.8054,77.1262,-31.109,1.3631,-45.9266,3.88742,-67.5895,23.5898,-66.7537,25.4684,-40.0,-21.607,-0.00229494,0.0
9.63333,289,76.9085,-29.8054,77.1262,-31.109,2.92335,-46.4163,8.32001,-67.5895,23.5898,-66.7537,25.4684,-40.0,-19.5949,-0.00229494,0.0
9.66667,290,76.9085,-29.8054,77.1262,-31.109,4.94175,-46.9217,14.0326,-67.5895,23.5898,-66.7537,25.4684,-40.0,-17.4095,-0.00229494,0.0
9.7,291,76.9085,-29.8054,77.1262,-31.109,7.32257,-47.4417,20.7408,-67.5895,23.5898,-66.7537,25.4684,-40.0,-15.0788,-0.00229494,0.0
9.73333,292,76.9085,-29.8054,77.1262,-31.109,9.97005,-47.9748,28.16,-67.5895,23.5898,-66.7537,25.4684,-40.0,-12.6304,-0.00229494,0.0
9.76667,293,76.9085,-29.8054,77.1262,-31.109,12.7884,-48.5198,36.0059,-67.5895,23.5898,-66.7537,25.4684,-40.0,-10.0924,-0.00229494,0.0
9.8,294,76.9085,-29.8054,77.1262,-31.109,15.682,-49.0753,43.9941,-67.5895,23.5898,-66.7537,25.4684,-40.0,-7.49247,-0.00229494,0.0
9.83333,295,76.9085,-29.8054,77.1262,-31.109,18.5551,-49.64,51.84,-67.5895,23.5898,-66.7537,25.4684,-40.0,-4.8585,-0.00229494,0.0
9.86667,296,76.9085,-29.8054,77.1262,-31.109,21.3118,-50.2126,59.2593,-67.5895,23.5898,-66.7537,25.4684,-40.0,-2.21833,-0.00229494,0.0
9.9,297,76.9085,-29.8054,77.1262,-31.109,23.8565,-50.7918,65.9674,-67.5895,23.5898,-66.7537,25.4684,-40.0,0.400198,-0.00229494,0.0
9.93333,298,76.9085,-29.8054,77.1262,-31.109,26.0934,-51.3763,71.68,-67.5895,23.5898,-66.7537,25.4684,-40.0,2.96924,-0.00229494,0.0
9.96667,299,76.9085,-29.8054,77.1262,-31.109,27.9268,-51.9647,76.1126,-67.5895,23.5898,-66.7537,25.4684,-40.0,5.46096,-0.00229494,0.0
10.0,300,76.9085,-29.8054,77.1262,-31.109,29.2609,-52.5558,78.9808,-67.5895,23.5898,-66.7537,25.4684,-40.0,7.84751,-0.00229494,0.0
10.0333,301,76.9085,-29.8054,77.1262,-31.109,30.0,-53.1481,80.0,-67.5895,23.5898,-66.7537,25.4684,-40.0,10.101,-0.00229494,0.0
10.0667,302,76.9085,-29.8054,77.1262,-31.109,30.3991,-53.7405,79.7556,-67.5895,23.5898,-66.7537,25.4684,-40.0,12.1937,-0.00229494,0.0
10.1,303,76.9085,-29.8054,77.1262,-31.109,30.7775,-54.3316,79.0445,-67.5895,23.5898,-66.7537,25.4684,-40.0,14.0977,-0.00229494,0.0
10.1333,304,76.9085,-29.8054,77.1262,-31.109,31.1356,-54.92,77.9,-67.5895,23.5898,-66.7537,25.4684,-40.0,15.7852,-0.00229494,0.0
10.1667,305,76.9085,-29.8054,77.1262,-31.109,31.4739,-55.5045,76.3556,-67.5895,23.5898,-66.7537,25.4684,-40.0,17.2283,-0.00229494,0.0
10.2,306,76.9085,-29.8054,77.1262,-31.109,31.7929,-56.0837,74.4445,-67.5895,23.5898,-66.7537,25.4684,-40.0,18.3991,-0.00229494,0.0
10.2333,307,76.9085,-29.8054,77.1262,-31.109,32.0932,-56.6563,72.2,-67.5895,23.5898,-66.7537,25.4684,-40.0,19.2699,-0.00229494,0.0
10.2667,308,76.9085,-29.8054,77.1262,-31.109,32.3753,-57.221,69.6556,-67.5895,23.5898,-66.7537,25.4684,-40.0,19.8128,-0.00229494,0.0
10.3,309,76.9085,-29.8054,77.1262,-31.109,32.6396,-57.7765,66.8445,-67.5895,23.5898,-66.7537,25.4684,-40.0,20.0,-0.00229494,0.0
10.3333,310,76.9085,-29.8054,77.1262,-31.109,32.8868,-58.3215,63.8,-67.5895,23.5898,-66.7537,25.4684,-40.0,19.6093,-0.00229494,0.0
10.3667,311,76.9085,-29.8054,77.1262,-31.109,33.1172,-58.8546,60.5556,-67.5895,23.5898,-66.7537,25.4684,-40.0,18.4861,-0.00229494,0.0
